"","odds_ratio","ci_low","ci_high"
"8600",0.477739726027397,0.0297711437838939,7.66632439389874
"8601",0.867118768328446,0.54596224166082,1.37719223237888
"8602",2.66129032258065,1.01378581377889,6.986156330854
"8603",1.92082616179002,0.213688336750604,17.2661418958166
"8604",1.30918727915194,0.543816955262971,3.15174309168873
"8605",Inf,NA,Inf
"8606",1.06251817388776,0.605919979252679,1.86319135941709
"8607",0.0941780821917808,0.0109499551856522,0.81000433471578
"8608",Inf,NA,Inf
"8609",Inf,NA,Inf
"8610",0.400070955534532,0.236612741013067,0.676450341503267
"8611",2.5010593220339,0.708584431973057,8.82787914901652
"8612",1.26807760141093,0.583533599358369,2.75566103643085
"8613",1.22715261958998,0.725120667139688,2.0767626962099
"8614",1.3,0.16369806090975,10.3238852715044
"8615",0.650246305418719,0.229808642162344,1.83987970918866
"8616",6.51098901098901,2.38424714307219,17.780446135544
"8617",0.51016393442623,0.067965436215312,3.8294058639561
"8618",0.521503991758949,0.296159488728245,0.918310652778287
"8619",1.55983772819473,0.53510806630264,4.54692031669657
"8620",1.11033834586466,0.646656182624948,1.90650190228292
"8621",3.27459016393443,0.360390818809971,29.7536457147932
"8622",0.174388215728201,0.023805843657273,1.27746994488787
"8623",1.43548217478179,0.846070200008338,2.43550603022768
"8624",1.9740183914757,1.05283723518605,3.70118806559466
"8625",6.5655737704918,0.586997201406238,73.4360552869782
"8626",1.64393939393939,0.879100726448071,3.07420600352042
"8627",0.42951146560319,0.131768054025167,1.40003660560523
"8628",Inf,NA,Inf
"8629",1.43408360128617,0.474366283083835,4.3354594304386
"8630",0.43609022556391,0.0576968411169059,3.29610219816104
"8631",2.65032679738562,0.590984188360408,11.8856515475109
"8632",0.998805256869773,0.409623961632148,2.43543355514581
"8633",4.39473684210526,0.53528573283873,36.08112588567
"8634",5.61018711018711,2.1711706975173,14.496418658975
"8635",44.4210526315789,2.67730211267943,737.021760656929
"8636",31.1851851851852,4.90768989477712,198.161618986821
"8637",8.8421052631579,0.984945233614811,79.3778403270491
"8638",Inf,NA,Inf
"8639",Inf,NA,Inf
"8640",0.563600782778865,0.214503492061187,1.48084228977653
"8641",1.14935988620199,0.149788413516075,8.81929461031701
"8642",0.661955241460542,0.238179680388839,1.8397234431658
"8643",0.224206349206349,0.0516589285619716,0.973084197132269
"8644",0.747340425531915,0.302031682984813,1.84920239530734
"8645",7.671826625387,2.07218732959675,28.4032832984509
"8646",11.0657894736842,1.18037595259081,103.739572470221
"8647",1.36259541984733,0.448428176074098,4.14038719521077
"8648",44.4210526315789,2.67730211267943,737.021760656929
"8649",44.4210526315789,2.67730211267943,737.021760656929
"8650",0.98062015503876,0.223713160473008,4.29843236059536
"8651",8.8421052631579,0.984945233614811,79.3778403270491
"8652",3.04513322457858,0.910490059248056,10.1844454656544
"8653",1.0085393258427,0.298473135876987,3.40784965046386
"8654",1.81674208144796,0.414128807650031,7.96986765840517
"8655",0.94109794760554,0.442285145169032,2.00247590646274
"8656",2.77090909090909,1.0896129589062,7.04648116317386
"8657",30.962962962963,1.88620019514791,508.273235212256
"8658",1.1612426035503,0.268236942446413,5.02721352249854
"8659",1.20296296296296,0.15716317344579,9.20775432649166
"8660",12.8,2.37209339863774,69.0697929913262
"8661",0.352677459526775,0.141537543870003,0.878787260661382
"8662",0.232421052631579,0.0695793391096441,0.776373365967826
"8663",0.412238325281804,0.055174051517107,3.08007898927733
"8664",0.554347826086957,0.222216603244836,1.38289177226219
"8665",0.48932384341637,0.230051384779621,1.04080148861151
"8666",7.71296296296296,0.833844460048788,71.343998213477
